Trial,RA Attempts,GA Attempts,RA Average,GA Average,Num. of trials
538,158021,135758
539,180356,34843
540,203474,115690
541,152375,8832
542,63408,145947
543,71747,128705
544,56170,32093
545,245750,16489
546,119118,63399
547,138693,144739
548,108224,144774
549,292949,84497
550,4060,83435
551,225344,51585
552,16610,36208
553,152800,264338
554,7502,228288
555,6239,86025
556,40419,246261
557,31279,7531
558,41000,55954
559,474167,96221
560,176691,42948
561,192394,107507
562,253891,101719
563,148533,18743
564,186418,86800
565,247088,92025
566,137992,15741
567,468935,63346
568,192911,185725
569,237956,142151
570,166639,84308
571,52850,14865
572,328511,25263
573,112206,90877
574,49207,40909
575,18285,6937
576,70634,44756
577,160175,141978
578,2021,2477
579,97938,85805
580,260409,6526
581,7499,242233
582,363269,162192
583,283649,31120
584,32407,32113
585,388911,1082
586,107218,1227
587,189614,134346
588,117567,2354
589,35640,31586
590,475884,92260
591,319730,1288
592,24327,267714
593,51558,198524
594,128257,14615
595,670086,27434
596,220148,114450
597,369982,13762
598,110951,38361
599,324891,285489
600,8101,109820
601,31735,15746
602,133523,109120
603,362101,9357
604,112620,36331
605,39239,51828
606,263000,35211
607,727651,50460
608,37775,59765
609,373676,74238
610,17588,15332
611,93843,204396
612,88951,67013
613,106426,26149
614,27141,12188
615,170054,35829
616,80165,10095
617,111855,37445
618,8447,143818
619,371867,7171
620,988702,45126
621,2637,22670
622,2712,18701
623,234534,23908
624,446905,12588
625,144939,45501
626,69683,5750
627,145947,4816
628,499834,28219
629,239258,7563
630,83777,14761
631,327485,12265
632,42844,91750
633,9288,25663
634,98469,51832
635,20552,12771
636,160252,10983
637,75835,61807
638,134898,29630
639,69881,5080
640,295213,96696
641,175753,110542
642,39371,39230
643,45709,347819
644,29311,7185
645,70399,132431
646,9952,35993
647,120926,51846
648,425229,21201
649,30534,145215
650,105377,201053
651,38967,38060
652,57787,208812
653,17614,218903
654,395796,32708
655,263945,27518
656,35193,95120
657,192057,467095
658,3634,24654
659,74662,251715
660,8118,93079
661,15847,8097
662,195654,147189
663,106611,970
664,93856,102955
665,121062,25360
666,11773,7304
667,219368,4324
668,631838,10415
669,61166,117652
670,254997,5087
671,193058,27429
672,74830,197025
673,91948,135910
674,64819,17472
675,99016,14010
676,303247,202349
677,72460,105637
678,83094,258909
679,38252,3759
680,255259,59260
681,133991,33971
682,44629,10415
683,154403,50944
684,139322,93758
685,396706,27153
686,51071,157964
687,283187,282097
688,59399,17219
689,82403,24425
690,78128,117549
691,244843,96853
692,1544882,59233
693,88253,2971
694,46718,105992
695,20487,61592
696,257708,138751
697,499479,13262
698,87989,164992
699,72276,121768
700,287434,86921
701,7897,27396
702,153816,6934
703,107668,123007
704,124442,115405
705,34693,50466
706,33998,61286
707,83008,39700
708,53873,60385
709,242188,415665
710,144908,71666
711,605029,9918
712,20167,16242
713,99878,3123
714,55411,56413
715,58762,108779
716,59062,2344
717,346188,57048
718,424951,28356
719,189488,246367
720,381086,5699
721,91982,131021
722,182582,29958
723,571902,84610
724,177138,20321
725,45061,28134
726,171488,76337
727,483158,45398
728,65446,101924
729,12883,741
730,414923,37903
731,92354,15375
732,5394,4202
733,35592,98575
734,195913,56048
735,161259,77267
736,100358,7437
737,220158,49083
738,124142,398940
739,86234,112342
740,83456,22320
741,557232,2466
742,438765,51335
743,388115,23795
744,551582,201611
745,27276,16398
746,24842,47368
747,175946,18548
748,524853,24034
749,118492,18493
750,178112,37817
751,364757,91365
752,96821,443655
753,243360,245678
754,109873,8161
755,475895,2087
756,34605,25154
757,273845,7308
758,128533,37441
759,247786,37188
760,438389,42768
761,95311,15735
762,1508429,44650
763,259695,27556
764,16896,107878
765,224646,15229
766,197086,86162
767,25509,161076
768,137292,5183
769,44769,82336
770,154553,148357
771,129164,28783
772,455597,29398
773,177795,244879
774,37643,923
775,8693,142720
776,223747,135405
777,91558,26886
778,32285,13508
779,239313,48100
780,151199,54179
781,101158,12140
782,72085,13569
783,672813,14050
784,154056,104150
785,445166,65348
786,800422,239535
787,36707,8225
788,230752,31241
789,153574,54931
790,83586,29636
791,535423,16439
792,88678,77696
793,18726,47241
794,942466,12770
795,84408,26900
796,168345,98347
797,46174,40614
798,91802,43768
799,236303,9468
800,79086,38584
801,92894,48092
802,246796,63972
803,47438,272693
804,135492,22318
805,239914,1983
806,113330,53753
807,279366,18476
808,78271,112215
809,110197,2106
810,280726,350293
811,59659,275153
812,109380,18218
813,86144,121021
814,298773,300062
815,301888,209805
816,980206,13387
817,61417,77994
818,94592,87229
819,72082,4647
820,37226,46413
821,22254,245233
822,8708,37694
823,56499,193672
824,5494,22434
825,277013,13640
826,181906,59005
827,22626,101503
828,53181,21442
829,150081,17731
830,428752,13763
831,28505,1235
832,16962,22588
833,63933,52621
834,280356,44971
835,32540,67327
836,58548,124370
837,63345,16491
838,136305,9173
839,232206,49965
840,109338,186685
841,222983,62000
842,29082,8022
843,95307,99193
844,6180,166779
845,65850,21451
846,328364,95589
847,105155,81548
848,701254,25038
849,353058,117163
850,28917,17110
851,553232,65209
852,41441,59200
853,90963,42160
854,259882,153264
855,363002,66428
856,507518,75516
857,265147,13142
858,57383,62369
859,49006,39184
860,201355,74131
861,116054,180491
862,6154,36318
863,6555,180355
864,44441,44254
865,26736,63328
866,63666,1229
867,40324,78703
868,169449,34877
869,16604,223190
870,290771,42582
871,113071,48958
872,222046,9050
873,34577,131206
874,630070,3351
875,8179,83193
876,459756,144952
877,72797,5062
878,7014,3662
879,68419,94736
880,507418,84558
881,23775,77613
882,491747,1479
883,229595,31406
884,173700,6790
885,53029,19569
886,3731,21802
887,180543,108607
888,9464,183892
889,213087,7806
890,39606,19321
891,6467,48359
892,164058,6435
893,717486,53547
894,310094,17233
895,164858,45118
896,145995,88782
897,77710,68200
898,74922,214393
899,85981,2086
900,47699,159157
901,442740,113441
902,94332,3751
903,105200,35338
904,235629,2090
905,182893,18103
906,261123,64714
907,272026,16987
908,32552,67046
909,129901,237081
910,489645,210578
911,580790,111207
912,143637,700585
913,5012,116552
914,172886,71894
915,6342,209170
916,363383,31112
917,93299,16114
918,41501,15543
919,129779,96219
920,71046,67065
921,130463,37247
922,28847,41905
923,107402,141759
924,22277,33974
925,223302,18585
926,307117,13762
927,175334,54150
928,143388,180649
929,121212,18344
930,123309,158865
931,63772,150992
932,110425,12010
933,288874,66327
934,59980,1476
935,15070,153544
936,237741,57888
937,206633,50201
938,74425,206458
939,56140,344843
940,58421,112960
941,92460,33473
942,48949,56790
943,420309,19696
944,326180,1654
945,211888,47861
946,178770,67828
947,114981,20821
948,66830,94534
949,73011,362
950,98053,15498
951,162262,227413
952,572117,60409
953,681268,24429
954,156383,420
955,116842,116806
956,137270,205120
957,267222,21669
958,224373,32849
959,150172,305331
960,122396,165285
961,510692,12357
962,131907,311281
963,339396,119907
964,377231,59881
965,32614,21692
966,285675,28189
967,18821,61110
968,68564,85799
969,148033,68198
970,55128,4198
971,6327,33085
972,72554,106266
973,146183,145573
974,158445,68086
975,202930,38564
976,348490,992
977,87107,144458
978,157843,23312
979,23011,32113
980,98369,71410
981,272895,5455
982,139447,755
983,40859,15742
984,42829,62617
985,41001,4712
986,85664,74481
987,1420,21182
988,101812,67528
989,48195,165907
990,276819,75017
991,539298,25910
992,146549,75253
993,23488,139230
994,47448,22173
995,4163,2251
996,252545,63429
997,190848,6270
998,95647,153262
999,92924,9711
1000,159414,34153
1001,309700,35976
1002,95238,264737
1003,249657,3341
1004,198214,51437
1005,201685,69437
1006,658460,52451
1007,19140,72923
1008,359715,21137
1009,270975,6023
1010,267136,5356
1011,78912,22301
1012,207635,95479
1013,97160,85171
1014,167128,213549
1015,10430,72528
1016,182560,210115
1017,357378,27394
1018,23569,41377
1019,170648,140531
1020,587211,99312
1021,220310,30978
1022,59695,157785
1023,161107,125733
1024,69289,179251
1025,3169,90008
1026,659350,37492
1027,323313,67950
1028,23984,138396
1029,372229,19823
1030,403421,10916
1031,91479,101742
1032,141,131707
1033,25161,11154
1034,30606,53422
1035,46115,2353
1036,519773,7933
1037,36139,37109
1038,111441,18337
1039,184495,64975
1040,53551,57279
1041,496950,23184
1042,57458,129071
1043,176455,24178
1044,509453,31605
1045,90000,36314
1046,19251,8042
1047,26304,85946
1048,37215,88592
1049,437739,43828
1050,125268,8801
1051,53139,72768
1052,422262,54789
1053,416580,119868
1054,59979,35828
1055,552402,17960
1056,1473,79632
1057,58902,34098
1058,50036,254440
1059,210649,77251
1060,448160,10274
1061,10804,109717
1062,71154,38913
1063,410399,36827
1064,41978,19465
1065,64374,89631
1066,2050,13389
1067,80068,6446
1068,5777,88905
1069,158051,6245
1070,47020,30501
1071,25735,113611
1072,76911,89517
1073,163608,121518
1074,637157,153275
1075,22090,90270
1076,14798,96595
1077,139996,113193
1078,206609,56232
1079,2706,68818
1080,133934,57152
1081,123704,1361
1082,217000,67310
1083,42270,28257
1084,15409,31407
1085,40673,123251
1086,26878,30173
1087,61860,55526
1088,589317,594
1089,100595,80088
1090,174004,29321
1091,128706,171477
1092,363722,7687
1093,14351,35581
1094,153034,165912
1095,58938,20950
1096,100676,134095
1097,121639,100052
1098,21860,51081
1099,34760,311225
1100,105295,6447
1101,531651,70918
1102,82032,31103
1103,162762,3823
1104,750478,143836
1105,50639,336533
1106,445900,132781
1107,305982,48698
1108,487576,141977
1109,18230,57534
1110,15203,1240
1111,52154,89401
1112,65460,75003
1113,147898,64711
1114,917505,109508
1115,142604,30091
1116,273347,5185
1117,2599,29511
1118,10819,6673
1119,414707,23451
1120,9035,42332
1121,217370,64583
1122,120026,54408
1123,369315,7705
1124,43405,227576
1125,459986,14774
1126,98984,168020
1127,94393,19702
1128,370181,26921
1129,13988,214829
1130,6186,170722
1131,89222,905
1132,246593,45010
1133,31996,189938
1134,126372,208919
1135,54437,55624
1136,22016,20759
1137,197310,198399
1138,71733,119410
1139,260903,108481
1140,115656,290144
1141,191952,372
1142,41619,49335
1143,407221,131796
1144,356929,61855
1145,249729,64232
1146,7793,247725
1147,127469,354991
1148,74850,42156
1149,165445,44857
1150,359521,20697
1151,1411,110105
1152,325723,100688
1153,62121,23700
1154,81869,180913
1155,153794,303041
1156,254640,85683
1157,94492,312812
1158,72607,68054
1159,109837,44264
1160,8556,1852
1161,604718,159332
1162,86302,37694
1163,85199,36610
1164,366213,12781
1165,37186,31496
1166,89495,8305
1167,413616,144330
1168,51423,47854
1169,43809,64718
1170,27551,249054
1171,565053,23536
1172,335451,7812
1173,245837,21080
1174,391319,33772
1175,47995,66587
1176,186140,276134
1177,92922,20333
1178,235711,153991
1179,182020,47977
1180,29116,9910
1181,59188,27385
1182,123779,44901
1183,110152,150660
1184,118404,228080
1185,160862,13764
1186,77328,166101
1187,17776,29263
1188,53077,5820
1189,339715,14190
1190,391134,15070
1191,216612,128849
1192,380117,112218
1193,90431,73957
1194,131915,14092
1195,180730,30254
1196,199698,25542
1197,23801,132200
1198,437767,22546
1199,194578,9418
1200,124242,124619
1201,2343,187485
1202,109401,6551
1203,119314,67074
1204,102969,2850
1205,225553,5942
1206,11820,217603
1207,143392,10284
1208,107926,259529
1209,110673,24788
1210,62673,21910
1211,77163,62737
1212,106935,95352
1213,188107,74859
1214,222282,8680
1215,25775,176700
1216,240968,16118
1217,11086,4327
1218,38408,31991
1219,3687,181161
1220,40860,17112
1221,30795,619
1222,52602,46645
1223,95157,45380
1224,596647,2850
1225,177543,65092
1226,371526,73849
1227,107314,1598
1228,172116,107621
1229,94426,23557
1230,287928,51336
1231,247411,12630
1232,629157,22917
1233,67457,307643
1234,200194,128953
1235,271214,23168
1236,92046,95594
1237,446669,73530
1238,87357,12770
1239,8675,179651
1240,44763,54414
1241,2324,25915
1242,277368,63202
1243,73279,27181
1244,95801,52062
1245,168229,68935
1246,39013,53434
1247,105709,58011
1248,77753,70846
1249,173996,63033
1250,327741,42405
1251,294008,9538
1252,78492,210907
1253,207140,217243
1254,216468,18704
1255,311005,152375
1256,53230,120579
1257,363693,50217
1258,66358,14365
1259,209745,106259
1260,529800,10648
1261,196208,144833
1262,234197,91459
1263,186,55545
1264,44638,26774
1265,138691,104387
1266,25579,143388
1267,242776,26772
1268,6034,75266
1269,88329,154689
1270,106655,95228
1271,129853,20954
1272,64629,71537
1273,471109,128588
1274,131312,21610
1275,273286,12042
1276,111141,249484
1277,39900,50096
1278,16511,5949
1279,89590,35208
1280,3185,43148
1281,102269,157953
1282,558639,25339
1283,59116,63858
1284,53562,119986
1285,233710,72662
1286,304906,65007
1287,286690,6111
1288,544993,3720
1289,394827,68912
1290,172260,4939
1291,426009,82696
1292,2556,49521
1293,148448,61378
1294,66393,167523
1295,80115,75020
1296,850859,112199
1297,24912,42142
1298,229814,24673
1299,61918,2093
1300,80468,225809
1301,128316,390697
1302,543064,50590
1303,246608,126963
1304,31326,98968
1305,67220,142937
1306,23550,66463
1307,443096,152509
1308,77534,11392
1309,92735,42899
1310,51791,11652
1311,67789,26399
1312,310271,13268
1313,9558,25198
1314,50992,16484
1315,174287,26867
1316,147469,53561
1317,24578,174650
1318,28168,131421
1319,306933,22691
1320,165466,57314
1321,203951,3400
1322,292354,98950
1323,155980,1396
1324,4764,139148
1325,662504,62248
1326,251439,14754
1327,541588,226052
1328,61250,92074
1329,14074,49473
1330,59717,154894
1331,364708,32843
1332,177884,66392
1333,362173,36827
1334,123832,30727
1335,32679,161944
1336,203984,3871
1337,5701,154255
1338,158709,25410
1339,26407,8813
1340,101282,66942
1341,7091,27153
1342,516357,14919
1343,89940,98329
1344,33369,5823
1345,51472,40191
1346,298691,59710
1347,77266,27624
1348,57503,33466
1349,28114,88882
1350,168572,143095
1351,89799,122365
1352,40262,27337
1353,121269,14001
1354,363637,335706
1355,35393,77654
1356,95108,48980
1357,165598,14752
1358,56356,40637
1359,239638,94815
1360,21675,71174
1361,232540,6322
1362,13327,64304
1363,55168,23149
1364,908,31399
1365,48809,107907
1366,96886,123
1367,142183,167801
1368,109888,64839
1369,24399,306173
1370,159608,126245
1371,369222,65096
1372,224966,38933
1373,442424,200135
1374,272088,118258
1375,57508,49889
1376,446550,56796
1377,110264,89651
1378,335974,65945
1379,26389,310225
1380,7373,19824
1381,118338,15489
1382,105837,129130
1383,34602,85812
1384,141766,25542
1385,120026,213898
1386,21114,9919
1387,538779,119271
1388,9604,19199
1389,351492,195569
1390,272541,20068
1391,433357,130075
1392,279786,125964
1393,234315,60877
1394,23882,29986
1395,411716,14896
1396,104597,49430
1397,104319,22435
1398,35439,20123
1399,609076,6571
1400,251671,110214
1401,7066,142334
1402,268531,229397
1403,85625,48114
1404,54753,97461
1405,209918,18882
1406,67443,42155
1407,20074,40052
1408,105117,164898
1409,124447,33213
1410,44351,160686
1411,2558,32982
1412,167902,83646
1413,742642,261013
1414,23141,69806
1415,45613,69791
1416,523619,12894
1417,148523,10605
1418,318716,156983
1419,482,25993
1420,257325,153634
1421,1254145,50714
1422,216123,141607
1423,1101300,33581
1424,47150,142218
1425,205516,29405
1426,61925,27525
1427,597775,167008
1428,190252,26904
1429,949006,12523
1430,131538,126351
1431,16173,67964
1432,53373,75995
1433,116507,5151
1434,405822,84181
1435,69433,120394
1436,50173,18817
1437,159563,2831
1438,51226,110415
1439,102863,132181
1440,117285,36689
1441,107346,154378
1442,113735,77105
1443,76749,38913
1444,206955,8596
1445,121978,24175
1446,110337,68177
1447,447560,4703
1448,137396,149537
1449,23531,33085
1450,80388,112839
1451,139213,132804
1452,237096,36834
1453,197775,35571
1454,130806,129246
1455,106686,29969
1456,41727,28010
1457,70336,9033
1458,140274,63973
1459,121890,21947
1460,81857,15615
1461,184774,11653
1462,109022,114963
1463,143072,29537
1464,228235,11158
1465,122959,48200
1466,301173,12669
1467,525536,1612
1468,32660,14746
1469,14420,46116
1470,16913,93105
1471,188444,97092
1472,48861,85804
1473,21536,66011
1474,678485,129083
1475,300522,111973
1476,93844,6199
1477,36348,78351
1478,93247,81000
1479,146809,27440
1480,6678,40795
1481,311792,122614
1482,102285,16051
1483,101505,11569
1484,6308,17785
1485,123492,2088
1486,65433,53816
1487,1129894,134394
1488,61959,29050
1489,4194,76870
1490,945702,79216
1491,29452,61736
1492,223346,143840
1493,70796,12772
1494,243713,68565
1495,124099,90053
1496,79891,21428
1497,19660,19615
1498,551,80225
1499,810123,45157
1500,349452,126850
1501,20699,52554
1502,289845,78492
1503,188328,8431
1504,53365,45378
1505,434371,58649
1506,420996,7804
1507,29184,100295
1508,247529,14335
1509,1957,6197
1510,102482,21198
1511,240766,83199
1512,29725,185231
1513,13340,39059
1514,1275,1102
1515,137461,268581
1516,269,74129
1517,60922,35091
1518,161801,11392
1519,22741,23851
1520,157360,39667
1521,1244,85800
1522,461851,99306
1523,650084,3721
1524,30974,30553
1525,37623,10891
1526,346220,179053
1527,476217,119028
1528,487268,12009
1529,144452,38625
1530,783714,24957
1531,499625,157724
1532,30429,769
1533,262025,141217
1534,292106,20277
1535,262909,9796
1536,63676,707
1537,207847,79096
1538,537076,16861
1539,16885,104159
1540,243794,29007
1541,122373,11205
1542,26147,6178
1543,121918,44125
1544,275088,128322
1545,80249,121378
1546,242773,2206
1547,106170,51707
1548,122020,26784
1549,80852,73027
1550,64317,220575
1551,94408,112583
1552,279298,120762
1553,375414,125602
1554,193344,42388
1555,59910,133041
1556,135704,107612
1557,294100,91758
1558,19238,66702
1559,4642,5592
1560,245962,22166
1561,102205,192426
1562,38936,93386
1563,108202,91671
1564,460728,218353
1565,276214,50824
1566,631354,62976
1567,221072,66659
1568,331873,56529
1569,63285,35582
1570,35825,28148
1571,139094,119
1572,100681,49198
1573,46920,145869
1574,188399,94488
1575,117551,17233
1576,340515,5525
1577,198992,15455
1578,40335,34961
1579,516458,127311
1580,232799,209605
1581,163501,88078
1582,112704,27652
1583,130990,50189
1584,75575,116523
1585,157040,85806
1586,504029,11842
1587,200054,40042
1588,93015,39794
1589,122283,104773
1590,242213,154997
1591,126410,7933
1592,417309,10772
1593,254306,228
1594,6395,24798
1595,238210,64344
1596,132186,39307
1597,295476,36145
1598,95788,14384
1599,275252,3594
1600,302012,78593
1601,492175,24294
1602,89148,30752
1603,132695,49296
1604,126514,22428
1605,19587,4974
1606,13096,42405
1607,56000,50661
1608,287176,86169
1609,3091,54001
1610,193685,2021
1611,515178,39672
1612,107284,9999
1613,151185,37062
1614,30724,219850
1615,48009,52078
1616,183314,23931
1617,560581,22566
1618,101265,206818
1619,146399,2227
1620,182971,85559
1621,432286,204848
1622,9456,192188
1623,235668,48110
1624,326987,115042
1625,225774,852
1626,119327,15974
1627,150111,54905
1628,310816,45133
1629,463743,53179
1630,9687,134043
1631,67192,91139
1632,325536,186394
1633,359798,40173
1634,44341,15861
1635,52192,20101
1636,35968,39551
1637,23350,15828
1638,22293,116931
1639,313074,3967
1640,380811,19923
1641,94336,47119
1642,37374,116187
1643,24443,71142
1644,325581,5630
1645,44642,167390
1646,332655,315686
1647,218942,52450
1648,11055,32780
1649,94879,27056
1650,106955,217407
1651,15555,272246
1652,153263,240187
1653,12188,11017
1654,98308,62046
1655,91355,51187
1656,48381,336023
1657,8595,20953
1658,146771,74500
1659,6424,53443
1660,21592,306516
